,GU,XCODE,YCODE,stationName
2603,성북구,127.0073998099,37.598776115300005,산장빌라
2604,성북구,127.0056794425,37.5976300271,성북참노인전문병원
2605,성북구,127.0092741974,37.5994698203,교수단지
2606,성북구,127.0094554943,37.6002114009,우방아파트
2607,성북구,127.01210898129999,37.6014914182,일신건영아파트.꿈에그린아파트
2608,성북구,127.0122269985,37.6014510424,일신건영아파트.꿈에그린아파트
2609,성북구,127.01425493129999,37.5990277909,현대홈타운
2610,성북구,127.0137864938,37.6013175096,돈암동일신건영휴먼빌아파트
2611,성북구,127.00636337709999,37.5965730161,구민회관입구
2612,성북구,127.006386249,37.5991744552,508단지입구
2613,성북구,127.00366332290001,37.599483255,스카이힐스
2614,성북구,127.0056342632,37.5992258555,508단지장터앞
2615,성북구,127.013145,37.612945,대일외고서경대정문
2616,성북구,127.011423,37.61546,서경대본관
2617,성북구,127.01168700000001,37.615626,서경대본관
2618,성북구,127.015877,37.60757,미화약국.길음뉴타운8단지
2619,성북구,127.0157040433,37.6074068143,미화약국.길음뉴타운8단지
2620,성북구,127.013476,37.611633000000005,서경로꿈마루도서관앞
2621,성북구,127.0044096525,37.6122826515,국민커뮤니티센터
2622,성북구,127.00404150909999,37.6120682063,정릉연립
2623,성북구,127.0000838196,37.6112753201,국민대후문
2624,성북구,127.0000339808,37.6110094999,국민대후문
2625,성북구,126.9991946966,37.6097773522,고려대사범대학부속고등학교.후문
2626,성북구,126.9995106864,37.6094614333,고려대사범대학부속고등학교.후문
2627,성북구,127.04117977760001,37.599937874,월곡래미안루나밸리
2628,성북구,127.0181336142,37.6029875372,길음뉴타운10단지.라온유아파트
2629,성북구,127.0328337687,37.609277551,숭곡초교후문
2630,성북구,127.03451108819999,37.6064773977,월곡아남아파트
2631,성북구,127.0360244691,37.6045305985,월곡동신아파트
2632,성북구,127.056327,37.610303,돌곶이역8번출구
2633,성북구,127.0049812637,37.589163431799996,한성대입구역
2634,성북구,127.0390305016,37.6137313245,장위동입구
2635,성북구,127.0079858233,37.612293899,북한산보국문역2번출구
2636,성북구,127.00832914600001,37.6120835499,북한산보국문역1번출구
2637,성북구,127.0111939108,37.6000959096,일신휴먼빌.우정아파트
2638,성북구,127.0272458091,37.598562348099996,고려아파트
2639,성북구,127.0484023045,37.6232885677,장월초교.참누리아파트
2640,성북구,127.0437263808,37.616585424600004,동방주택
2641,성북구,127.0405010899,37.6119090424,장위중학교
2642,성북구,127.0164202375,37.6142243316,신안APT.길음초등학교
2643,성북구,127.0101775182,37.6129436918,정릉4동종점
2644,성북구,126.99794408049999,37.6139199881,산림초소
2645,성북구,127.0110779295,37.6046085645,정릉2동주민센터
2646,성북구,127.0164516544,37.5922918719,4호선성신여대역
2647,성북구,127.01361248020001,37.5848555447,삼선푸르지오APT앞
2648,성북구,127.01122864959999,37.5825625217,한성대정문
2649,성북구,127.0085997586,37.5943426813,한신113동앞
2650,성북구,127.01056708370001,37.5802666048,낙산삼거리
2651,성북구,127.0109908191,37.5975863998,돈암2동주민센터
2652,성북구,127.0348752977,37.5932844701,종암중학교
2653,성북구,127.0359004829,37.5939933193,하이마트
2654,성북구,127.027767923,37.598640621,고려슈퍼
2655,성북구,127.0422464541,37.6156695604,슈퍼앞
2656,성북구,127.0404315108,37.6110151894,월곡청소년센터
2657,성북구,127.0167960192,37.6129402321,대우APT211동
2658,성북구,127.0091703259,37.6113037986,외환은행.오렌지마트
2659,성북구,127.01097798020001,37.602697368600005,중앙하이츠정문
2660,성북구,127.01335778219999,37.5852412402,삼선초교
2661,성북구,127.0111699073,37.5834681227,한양슈퍼앞
2662,성북구,127.0092873052,37.5955879331,구민회관201동앞
2663,성북구,127.0127098361,37.596978894,돈암지구대.현대아파트
2664,성북구,127.03446133290001,37.5943749086,선경아파트
2665,성북구,127.0356653798,37.5925498469,해병대전우회
2666,성북구,127.0292269396,37.5995314443,죽림정사
2667,성북구,127.04135422899999,37.6143344683,나약국
2668,성북구,127.0474093545,37.6081543482,동아아파트
2669,성북구,127.03947087530001,37.6086618783,월곡인조잔디구장
2670,성북구,127.0176158808,37.6119651381,대우APT정문.대림APT후문
2671,성북구,126.99970435270001,37.6146057316,넓은마당
2672,성북구,127.0094842148,37.6034192688,중앙하이츠후문
2673,성북구,127.01973750559999,37.590765825,성신여대정문앞
2674,성북구,127.01094501530001,37.5864120039,한성대입구3거리
2675,성북구,127.0110840203,37.5845881855,법화사
2676,성북구,127.0141174417,37.5966164967,이수아파트.한신휴아파트입구
2677,성북구,127.0343689551,37.5954238021,극동아파트정문
2678,성북구,127.03301953309999,37.5913557733,고려대법과대학입구
2679,성북구,127.0293309418,37.5990484356,삼성래미안2차APT
2680,성북구,127.0432920552,37.6138183526,장위1동주민센터
2681,성북구,127.0476777016,37.6097861067,빙그레슈퍼
2682,성북구,127.0403853901,37.6074171689,월곡1동노인정
2683,성북구,127.0181310205,37.6109657561,새생명교회
2684,성북구,127.001466925,37.6154094907,도광사
2685,성북구,127.008736811,37.6042591394,정수초교
2686,성북구,127.02006663,37.5892753684,홈마트
2687,성북구,127.0162095823,37.5935074738,성신여대입구역
2688,성북구,127.0334881714,37.5960223777,극동아파트후문
2689,성북구,127.03058484200001,37.5912582105,고려대안암학사
2690,성북구,127.02978682950001,37.5977570629,통일교회
2691,성북구,127.0455235372,37.6138039967,장위1동파출소
2692,성북구,127.0482277397,37.610855472,소망슈퍼
2693,성북구,127.0410729085,37.6074286458,초림빌라
2694,성북구,127.019928561,37.6108023697,대림상가앞
2695,성북구,127.02018633370001,37.6090235824,현대아파트앞
2696,성북구,127.0036146965,37.6165925691,산장아파트
2697,성북구,127.00824409020001,37.6038644988,그린빌라
2698,성북구,127.0088742018,37.5881107312,삼선시장앞
2699,성북구,127.0326607185,37.5968921594,종암아이파크2차정문
2700,성북구,127.0278066095,37.5930412509,고려대아이스링크
2701,성북구,127.03102020809999,37.5979829182,그린마트
2702,성북구,127.0489730694,37.6126113808,장위천주교앞
2703,성북구,127.0408425427,37.6066240557,동덕여대후문
2704,성북구,127.0216763929,37.6111129362,대림APT정문
2705,성북구,127.0217123832,37.6063362724,래미안821동앞
2706,성북구,127.0078193261,37.603439214699996,정수빌라
2707,성북구,127.0067691679,37.5880973543,한성대전철역입구
2708,성북구,127.0091097341,37.5881449546,삼선시장
2709,성북구,127.0383227067,37.6137524896,동방고개
2710,성북구,127.0143711251,37.5966624215,정덕초교입구.이수아파트
2711,성북구,127.03300310270001,37.59774179,현대홈마트
2712,성북구,127.0264561677,37.594558093,성북구의회
2713,성북구,127.03197029530001,37.5978024471,현대2차아파트
2714,성북구,127.0510945469,37.617804506999995,장위래미안아파트
2715,성북구,127.0500348524,37.613308710700004,장위시장
2716,성북구,127.0402905965,37.605962848000004,두산아파트후문
2717,성북구,127.0226562581,37.6113884844,라일락약국
2718,성북구,127.0222749362,37.6051269094,길음시장입구
2719,성북구,127.0243523151,37.6022105821,길음역출구
2720,성북구,127.0082621961,37.603724829099995,그린빌라
2721,성북구,127.00897211709999,37.5925548942,한신105동앞
2722,성북구,127.0430066211,37.6177787253,장위동고개
2723,성북구,127.0126588906,37.5970744148,돈암지구대.현대아파트
2724,성북구,127.0318038598,37.5978989085,종암아이파크2차후문
2725,성북구,127.02489440020001,37.5941781735,개운중학교
2726,성북구,127.03277665280001,37.5978526869,성북노인정입구
2727,성북구,127.0529124982,37.6139775278,어해랑앞.구수진약국
2728,성북구,127.0392307477,37.6043412492,자산약국.월곡전철역입구.6호선
2729,성북구,127.02388538059999,37.6118369827,동부아파트.샘물교회앞
2730,성북구,127.02447298700001,37.6041046418,길음전철역
2731,성북구,127.0053135319,37.611920377800004,수녀원
2732,성북구,127.00877191229999,37.6041816433,정수초교
2733,성북구,127.02504231700001,37.586127814,고려대이공대
2734,성북구,127.00515566930001,37.5894788054,삼선교.한성대입구역
2735,성북구,127.0082620546,37.592203521500004,한신103동앞
2736,성북구,127.04515118209999,37.6199450324,북서울꿈의숲
2737,성북구,127.0110067037,37.5977882419,돈암신일해피트리아파트
2738,성북구,127.0297528957,37.5978597954,통일교회
2739,성북구,127.0235199391,37.5951930807,풍림아파트.성신초교
2740,성북구,127.0342980595,37.5988695825,한미약국
2741,성북구,127.0541544376,37.614608625100004,세광빌라
2742,성북구,127.0376201027,37.6041462378,생명의전화
2743,성북구,127.0255414558,37.6120078422,삼거리슈퍼
2744,성북구,127.0091705015,37.6035085012,중앙하이츠후문
2745,성북구,127.0271631411,37.5861138287,고대병원
2746,성북구,127.0220507277,37.5976127854,풍림106동
2747,성북구,127.03285144770001,37.5979671042,성북노인정입구
2748,성북구,127.05690156989999,37.6163806677,장위3동주민센터
2749,성북구,127.0553083192,37.6156127998,관문약국
2750,성북구,127.0454308643,37.606163216700004,동덕여대부속유치원앞
2751,성북구,127.0274932778,37.612454342,영훈중.고후문
2752,성북구,127.02274101129998,37.6032940101,길음시장앞
2753,성북구,127.0437305066,37.6050107137,월곡로데오거리
2754,성북구,127.0058966843,37.6094883196,구.정릉3동주민센터
2755,성북구,127.0108058347,37.602730724699995,중앙하이츠정문
2756,성북구,127.0297799559,37.5861924934,안암역
2757,성북구,127.0051635639,37.589016546399996,지하철4호선한성대역
2758,성북구,127.0477971194,37.6229337873,참누리아파트
2759,성북구,127.02030129280001,37.5985817686,고명중고교
2760,성북구,127.0319114484,37.5979024838,현대2차아파트
2761,성북구,127.0581116015,37.6152176785,장위소방서
2762,성북구,127.05051787200001,37.6174666984,꿈의숲교회
2763,성북구,127.0563241001,37.616706236300004,우리랜드사우나
2764,성북구,127.0298458519,37.6122627404,미아사거리전철역
2765,성북구,127.0226202832,37.6048051558,길음시장입구
2766,성북구,127.0072943908,37.6093936275,패밀리마트
2767,성북구,127.04819211700001,37.6135767647,국민은행사거리
2768,성북구,127.03228694399999,37.5862774378,고대사거리
2769,성북구,127.0067963836,37.588530776599995,삼선교역2번출구
2770,성북구,127.0068903011,37.5877945813,삼선교제1시장
2771,성북구,127.0288153961,37.601330115799996,개운초등학교
2772,성북구,127.01799569059999,37.5993246388,브라운스톤
2773,성북구,127.0309919428,37.5980964627,그린마트
2774,성북구,127.0355075064,37.610628405599996,월곡1동주민센터
2775,성북구,127.02228299209999,37.605554924,래미안610동앞
2776,성북구,127.00787424299999,37.6086862377,수보약국
2777,성북구,126.99588362680001,37.593424713800005,쌍다리
2778,성북구,127.0092820358,37.5896344415,녹십자약국
2779,성북구,127.0086669439,37.587779145700004,삼선교제2시장
2780,성북구,127.0297680319,37.601740775100005,종암래미안
2781,성북구,127.0170331603,37.599802358000005,힐스테이트
2782,성북구,127.0293255215,37.6083206204,현대백화점
2783,성북구,127.0218415618,37.606539894099996,래미안609동앞
2784,성북구,127.0093640245,37.6113614529,오렌지마트
2785,성북구,127.00980537139999,37.6082706923,정릉시장입구
2786,성북구,126.99485884149999,37.5925307938,용광교회
2787,성북구,127.01002928950001,37.5888116861,삼영탕앞
2788,성북구,127.0101254524,37.5881655969,성북세무서앞
2789,성북구,127.03044774450001,37.6021839366,종암아이파크1차정문
2790,성북구,127.0152065619,37.600601871900004,우성APT정문
2791,성북구,127.06199575389999,37.613764955,석관1동주민센터
2792,성북구,127.02780262469999,37.6066792098,현대자동차길음지점
2793,성북구,127.020692544,37.608697301599996,래미안501동앞
2794,성북구,126.9925917473,37.5925495961,양씨가게앞
2795,성북구,127.010448131,37.5878763191,성북세무서앞
2796,성북구,127.0116236224,37.5886421351,본교회앞
2797,성북구,127.0309496021,37.6025063952,성북소방서
2798,성북구,127.0588113942,37.6148983478,장위소방서
2799,성북구,127.0649529415,37.6146248019,석계역
2800,성북구,127.02415800000001,37.604240000000004,길음전철역
2801,성북구,127.0197436999,37.609922941,길음1동주민센터.길음중앙새마을금고앞
2802,성북구,127.0482091911,37.6137056129,국민은행사거리
2803,성북구,126.9927207864,37.5931263008,슈퍼앞
2804,성북구,127.01090530370001,37.5858614419,한성대삼거리
2805,성북구,127.0147162769,37.5896248782,고려삼계탕
2806,성북구,127.0303644793,37.6035229732,종암아이파크1차정문
2807,성북구,127.0141314532,37.598846687199995,정덕초등학교
2808,성북구,127.02766826950001,37.5986595673,고려슈퍼
2809,성북구,127.0573852011,37.6162975337,장위3동주민센터
2810,성북구,127.0183054636,37.6109999704,새생명교회
2811,성북구,127.01305124049999,37.612963232800006,서경대정문앞
2812,성북구,126.9909757805,37.5926486034,노인정
2813,성북구,127.0109979664,37.5845908968,법화사
2814,성북구,127.0272103996,37.603952659899996,범양APT입구
2815,성북구,126.99721235290001,37.5959526063,선잠로3길입구
2816,성북구,126.99688382629999,37.596027983,선잠로3길입구
2817,성북구,127.01499742520001,37.5968650884,흥천사입구
2818,성북구,127.03294500770001,37.5995439814,원진프라자앞
2819,성북구,127.0176895841,37.61229132,대우APT정문.대림APT후문앞
2820,성북구,126.9990668657,37.594562856399996,선잠단지.성락원앞
2821,성북구,126.99901930440001,37.5944574287,선잠단지.성락원앞
2822,성북구,126.9922226001,37.5923603438,팔각정
2823,성북구,126.9978154943,37.595252172399995,성북동성당
2824,성북구,126.9977271656,37.5951593586,성북동성당
2825,성북구,126.9966104959,37.5967146098,성북빌리지
2826,성북구,126.99649725389999,37.5965911574,성북빌리지
2827,성북구,127.01105330040001,37.5835870776,한양슈퍼앞
2828,성북구,127.01238730979999,37.5915399594,돈암초등학교
2829,성북구,127.0256430693,37.6044477074,길음역
2830,성북구,126.9949423033,37.5975084085,북악슈퍼
2831,성북구,127.0510640189,37.6179481574,장위래미안아파트
2832,성북구,126.99492419120001,37.5973948706,북악슈퍼
2833,성북구,127.0561269978,37.6167081324,우리랜드사우나
2834,성북구,127.0168877975,37.613062766700004,대우APT211동앞
2835,성북구,126.99478863819999,37.5924406819,용광교회
2836,성북구,126.9938901546,37.598318436599996,길상사
2837,성북구,127.01027976360001,37.5904336247,국민은행동소문동점
2838,성북구,126.9936715857,37.5982724696,길상사
2839,성북구,127.0113900969,37.6017926382,정릉꿈에그린아파트
2840,성북구,127.0332401701,37.6011334167,홀리데이인성북
2841,성북구,127.0112632525,37.6018034634,정릉꿈에그린아파트
2842,성북구,127.0114966535,37.6024197844,아리랑시장
2843,성북구,127.0113766099,37.6024729602,아리랑시장
2844,성북구,127.01067555040001,37.6024586083,중앙하이츠빌아파트
2845,성북구,127.0096787759,37.6015476952,세계문화유산정릉
2846,성북구,127.0104874457,37.601753074,정릉꿈에그린1단지
2847,성북구,127.0112969776,37.6001400531,일신휴먼빌.우정아파트
2848,성북구,127.01142108120001,37.5989723777,돈암코오롱하늘채아파트
2849,성북구,127.0112279622,37.5989766279,돈암코오롱하늘채아파트
2850,성북구,127.02768008790001,37.6061043455,힐스테이트입구
2851,성북구,126.99227814700001,37.5997911402,한국가구박물관입구
2852,성북구,126.99025654370001,37.6007092867,우리옛돌박물관.정법사
2853,성북구,126.9920635703,37.599723137199994,한국가구박물관입구
2854,성북구,127.04509899690001,37.6198207027,북서울꿈의숲
2855,성북구,127.0552994399,37.6158597012,관문약국
2856,성북구,126.9959968718,37.5933823665,쌍다리
2857,성북구,127.0074486831,37.5891741149,삼선교
2858,성북구,127.0291417258,37.6075367209,현대백화점별관주차장
2859,성북구,127.0544842868,37.6149094357,세광빌라
2860,성북구,127.0311141214,37.6059394924,성가복지병원앞
2861,성북구,127.01636816850001,37.5937183065,성신여대앞
2862,성북구,127.04583941790001,37.6189838031,꿈의숲코오롱하늘채아파트
2863,성북구,127.05292049629999,37.6140748414,어해랑앞.구수진약국
2864,성북구,127.03654655940001,37.6067714402,두산아파트
2865,성북구,127.02704999040002,37.5863373249,고대병원
2866,성북구,127.0082088116,37.5920233074,한신103동앞
2867,성북구,127.031525069,37.602799997199995,성북소방서
2868,성북구,127.0154944915,37.5964207879,흥천사입구
2869,성북구,127.0505764271,37.6134406042,장위시장
2870,성북구,127.03780908780001,37.6038353025,생명의전화로터리
2871,성북구,127.0097442213,37.608370718,정릉시장입구.정릉약국
2872,성북구,127.0459402566,37.6205394615,꿈의숲동문앞
2873,성북구,127.04696486040001,37.6191542749,꿈의숲대명루첸아파트
2874,성북구,127.0302914603,37.602206504,종암아이파크1차정문
2875,성북구,127.01436700459999,37.5987916924,돈암힐스테이트
2876,성북구,127.0459891532,37.613903836599995,장위1동파출소
2877,성북구,127.03933825530001,37.6041727102,자산약국.월곡전철역입구.6호선
2878,성북구,127.0080441437,37.608704248,수보약국
2879,성북구,127.0298303694,37.6018588018,종암래미안
2880,성북구,127.0137942625,37.6004560693,아리랑고개.아리랑시네미디어센터
2881,성북구,127.04878376370002,37.6123942977,장위천주교앞
2882,성북구,127.0427144806,37.6041273834,월곡시장.동덕여대오거리
2883,성북구,127.00740653620001,37.6095053552,패밀리마트
2884,성북구,127.0229254672,37.5880268394,용문고교
2885,성북구,127.0284325466,37.6012022543,개운초등학교
2886,성북구,127.0147909048,37.6005190247,우성APT정문
2887,성북구,127.04145275569999,37.614294786,나약국
2888,성북구,127.04816670219999,37.6110537358,소망슈퍼
2889,성북구,127.0438728583,37.604899394200004,월곡로데오거리
2890,성북구,127.0058854907,37.6111778561,대동슈퍼
2891,성북구,127.0107232511,37.5954940982,한진206동앞
2892,성북구,127.02917489049999,37.5996513018,죽림정사앞
2893,성북구,127.01641938190001,37.6000277168,쌍용APT
2894,성북구,127.04232118739999,37.6156181717,슈퍼앞
2895,성북구,127.0476291248,37.6099870685,빙그레슈퍼
2896,성북구,127.0461343399,37.6068870252,동아아파트정문앞
2897,성북구,127.0055480005,37.6118951367,수녀원입구
2898,성북구,127.0202580181,37.5893438185,홈마트
2899,성북구,127.0145993366,37.5822593867,명신초.삼선푸르지오.힐스테이트
2900,성북구,127.01767857959999,37.5992976541,브라운스톤
2901,성북구,127.0472756242,37.6080318541,동아아파트
2902,성북구,127.0471292345,37.6075912815,월곡중학교입구
2903,성북구,127.04618198889999,37.6054342453,우남아파트
2904,성북구,127.01348342889999,37.5913019518,돈암시장
2905,종로구,127.0127354927,37.5813963581,창신쌍용2단지.한성대후문
2906,성북구,127.02029673,37.5984610236,고명중고교
2907,성북구,127.0478038236,37.6068638336,상월곡역
2908,성북구,127.0461798986,37.6091289096,월곡초교
2909,성북구,127.00346856879999,37.616608793000005,산장아파트
2910,성북구,127.0424162658,37.60437753,동덕여대오거리
2911,성북구,127.01759772860001,37.5878015805,경동고입구
2912,성북구,127.0089861462,37.5962151136,한신301동앞
2913,성북구,127.0103598878,37.5802801396,낙산삼거리
2914,성북구,127.0316611406,37.5978403761,종암아이파크2차후문
2915,성북구,127.02207898700001,37.5974334637,풍림아파트
2916,성북구,127.0487721586,37.606765219,월곡중학교
2917,성북구,127.0454756183,37.6113791943,월곡초등학교후문
2918,성북구,127.0013581804,37.6154320192,도광사
2919,성북구,127.0149048675,37.587041431799996,경동중고등학교입구
2920,성북구,127.00919670100001,37.595528468299996,구민회관201동앞
2921,성북구,127.03286948280001,37.5977742664,현대홈마트
2922,성북구,127.0230545241,37.595269765,풍림아파트.성신초교
2923,성북구,127.04489599440001,37.611908353400004,누구나교회
2924,성북구,126.9997383348,37.614685928200004,넓은마당
2925,성북구,127.0412387761,37.605873487800004,동덕여대정문앞
2926,성북구,127.0138720583,37.5863747515,삼선노인정
2927,성북구,127.00852616370001,37.5944634325,한신113동앞
2928,성북구,127.0325169289,37.596973297,종암아이파크2차정문
2929,성북구,127.02508687059999,37.5940465738,개운중학교
2930,성북구,127.0439311044,37.612208778,태광빌라
2931,성북구,127.01307471959998,37.585316963400004,삼선초교
2932,성북구,127.00840603469999,37.5936632746,동구마케팅고후문
2933,성북구,127.0388917216,37.6052005472,두산아파트3단지
2934,성북구,127.0333330207,37.596016114,극동아파트후문
2935,성북구,127.0261062172,37.5944860839,성북구의회
2936,성북구,127.04304498100001,37.6116143881,장위1동노인정
2937,성북구,127.036034544,37.5948925645,고려대역.숭례초교
2938,성북구,127.0342670319,37.595419326300004,극동아파트정문
2939,성북구,127.02780656190001,37.5929132964,고려대아이스링크
2940,성북구,127.0414141194,37.6120303721,하트마트편의점
2941,성북구,127.0343480838,37.5943641285,선경아파트
2942,성북구,127.029975612,37.5912538614,고려대안암학사
2943,성북구,127.03476769209999,37.593230436599995,종암중학교
2944,성북구,127.03317350649999,37.5912827419,고려대법과대학입구
2945,성북구,127.0356891028,37.5924290939,종암로한진택배
2946,성북구,127.01056590120001,37.5879222642,성북세무서앞
2947,성북구,127.04562164459999,37.6208195823,꿈의숲대명루첸아파트
2948,성북구,127.0294147509,37.5990565246,세레네티.래미안
2949,성북구,127.02936398969999,37.5995701571,양광교회.죽림정사앞
2950,성북구,127.0613211365,37.6129858688,석관1동주민센터
2951,성북구,127.00906837219999,37.5925539857,한신105동앞
2952,성북구,127.0094569142,37.5935334384,한신108동앞
2953,성북구,127.01041168799999,37.5945110389,스카이프라자앞.111동앞
2954,성북구,127.0106667452,37.596314093400004,한진207동앞
2955,성북구,127.0096905631,37.5963754516,한진202동앞
2956,성북구,127.0096939479,37.5962781338,한진204동앞
2957,성북구,127.01057841069999,37.5963014861,한진207동앞
2958,성북구,127.01037659120001,37.5945759203,스카이프라자앞.111동
2959,성북구,127.00943540950001,37.5936244501,한신108동앞
2960,성북구,127.03576629870001,37.6117546845,창문여고앞
2961,성북구,127.01425906360001,37.5910090068,삼선동주민센터
2962,성북구,127.00562896870001,37.5890777992,삼선교.성북문화원
2963,강북구,127.0290427051,37.6412417798,수유3동우체국
2964,강북구,127.02866514719999,37.640674191,수유3동우체국
2965,강북구,127.0241165419,37.6366590882,수유역
2966,강북구,127.02523177629999,37.6374887513,수유역.강북구청
2967,강북구,127.0241719892,37.6312262117,수유시장.성신여대미아캠퍼스앞
2968,강북구,127.02457228940001,37.6305307337,수유시장.성신여대미아캠퍼스앞
2969,강북구,127.02664930479999,37.6248696784,미아역.신일중고
2970,강북구,127.02713504450001,37.6241099542,미아역.신일중고
2971,강북구,127.028719403,37.619714091300004,도봉세무서.성북시장
2972,강북구,127.0292480892,37.6188372063,도봉세무서.성북시장
2973,강북구,127.0299325391,37.6137621245,미아사거리역
2974,강북구,127.0302131064,37.612894307800005,미아사거리역
2975,강북구,127.0261000734,37.6384770489,수유(강북구청)역
2976,강북구,127.01268799999998,37.66275,우이동도선사입구.북한산우이역
2977,강북구,127.01338377180001,37.660768287399996,우이동성원아파트
2978,강북구,127.01335700000001,37.662045,우이동성원아파트
2979,강북구,127.0137598307,37.659690941,진성빌라사거리
2980,강북구,127.012832,37.654607,서라벌중학교.우이동대우아파트
2981,강북구,127.0126091716,37.6513809333,덕성여대솔밭근린공원
2982,강북구,127.0137114618,37.6491109904,국립4.19민주묘지입구사거리
2983,강북구,127.01401899999999,37.649113,국립4.19민주묘지입구사거리
2984,강북구,127.013448,37.648146999999994,국립4.19민주묘지입구사거리
2985,강북구,127.0136727234,37.6479810406,국립4.19민주묘지입구사거리
2986,강북구,127.010438,37.64653,국립419묘지삼거리.윤극영가옥
2987,강북구,127.0106931578,37.6463224596,국립419묘지삼거리.윤극영가옥
2988,강북구,127.0106566466,37.644587883,인수동백운교회입구
2989,강북구,127.01094217309999,37.644309423,인수동백운교회입구
2990,강북구,127.010828591,37.6425036675,인수중학교
2991,강북구,127.01105293049999,37.6423108154,인수중학교
2992,강북구,127.0117234252,37.6401391452,서울영어마을수유캠프국립재활원입구
2993,강북구,127.01216080620001,37.640080530700004,서울영어마을수유캠프국립재활원입구
2994,강북구,127.0155272484,37.6450333774,인수동장미원
2995,강북구,127.0159997041,37.6445998945,인수동장미원
2996,강북구,127.01657776350001,37.6418977929,가오리수유종합사회복지관
2997,강북구,127.0168113608,37.6416805827,가오리수유종합사회복지관
2998,강북구,127.01746000000001,37.646853,북부성모의원
2999,강북구,127.0170948735,37.6467578286,북부성모병원
3000,강북구,127.019428906,37.6450886664,수유2동주민센터우이시장
3001,강북구,127.020202,37.644892999999996,수유2동주민센터우이시장
3002,강북구,127.02187952950001,37.6433419431,광산사거리
3003,강북구,127.0218558263,37.6436618312,광산사거리
3004,강북구,127.01362677559999,37.6383971504,우이초등학교후문
3005,강북구,127.0138284749,37.6384286647,우이초등학교후문
3006,강북구,127.0129353925,37.6373231389,인수동청수탕입구
3007,강북구,127.0130723558,37.6365184578,인수동청수탕입구
3008,강북구,127.01711405360001,37.636508929899996,우이초등학교
3009,강북구,127.017357,37.63681,우이초등학교
3010,강북구,127.0137109313,37.6338944344,화계사입구.한신대학교대학원
3011,강북구,127.01395223760001,37.6337259037,화계사입구.한신대학교대학원
3012,강북구,127.015551,37.63408,수유동삼양탕앞
3013,강북구,127.0149108072,37.6338204001,수유동삼양탕앞
3014,강북구,127.0168584626,37.6342289715,화계사입구사거리
3015,강북구,127.0168721385,37.6339931438,화계사입구사거리
3016,강북구,127.0189955726,37.6344334502,강북노인종합복지관
3017,강북구,127.0189887124,37.6341901591,강북노인종합복지관
3018,강북구,127.02259535530001,37.6347139534,신일병원
3019,강북구,127.02121633610001,37.634387116599996,신일병원
3020,강북구,127.02601999999999,37.640412,강북구청
3021,강북구,127.0263693203,37.6404566648,강북구청
3022,강북구,127.0286868166,37.6351433469,강북경찰서입구
3023,강북구,127.02930426350001,37.634962978699996,강북경찰서입구
3024,강북구,127.03201584920001,37.6353812772,북부시장입구
3025,강북구,127.0322808941,37.6351685497,북부시장입구
3026,강북구,127.0353145764,37.636181397899996,번동사거리
3027,강북구,127.03540171549999,37.6359542991,번동사거리
3028,강북구,127.03591872959998,37.6342925477,북부수도사업소
3029,강북구,127.0352743398,37.6349568396,북부수도사업소
3030,강북구,127.01746968350001,37.6333403549,화계사입구
3031,강북구,127.0177047638,37.6332538827,화계사입구
3032,강북구,127.017765125,37.629858846,빨래골입구
3033,강북구,127.017982,37.630007,빨래골입구
3034,강북구,127.01822400040001,37.6252947897,롯데마트삼양점.래미안1차아파트
3035,강북구,127.0184845716,37.625301957800005,롯데마트삼양점.래미안1차아파트
3036,강북구,127.01912788450001,37.623073214899996,삼양초등학교
3037,강북구,127.01908799999998,37.623407,삼양초등학교
3038,강북구,127.0202509203,37.6216450698,강북청소년문화정보도서관입구
3039,강북구,127.02058673319999,37.62151722,강북청소년문화정보도서관입구
3040,강북구,127.0213079919,37.618088303600004,삼양동사거리
3041,강북구,127.0214576496,37.6185334123,삼양동사거리
3042,강북구,127.02211036959999,37.6154596915,송천초등학교.미아뉴타운입구
3043,강북구,127.0223138592,37.6140963114,송천초등학교.미아뉴타운입구
3044,강북구,127.0218339637,37.6192920564,삼양동사거리
3045,강북구,127.0219030025,37.6190766845,삼양동사거리
3046,강북구,127.0252762472,37.618243408000005,성암국제무역고등학교
3047,강북구,127.02552309549999,37.6179423926,성암국제무역고등학교
3048,강북구,127.02854967549999,37.6172649846,삼양동사거리입구
3049,강북구,127.02848700000001,37.617059999999995,삼양동사거리입구
3050,강북구,127.0391467629,37.6320982865,강북보건소
3051,강북구,127.0385729384,37.633285201,신창교
3052,강북구,127.03910485610001,37.632126234,강북보건소
3053,강북구,127.03923300000001,37.632478000000006,강북보건소
3054,강북구,127.0399848073,37.6313780406,번동주공4단지
3055,강북구,127.04109,37.63111,초안교
3056,강북구,127.0434628856,37.629019578299996,번동주공3단지
3057,강북구,127.044375,37.628652,번동주공3단지
3058,강북구,127.04812957799999,37.6255071471,번동주공1단지
3059,강북구,127.047227,37.627015,번동주공1단지
3060,강북구,127.0479843518,37.6234130879,오현초등학교
3061,강북구,127.0442546555,37.6191713406,북서울꿈의숲
3062,성북구,127.03795343360001,37.6137499056,송중동한일유엔아이
3063,성북구,127.0360394945,37.6121979355,창문여고앞
3064,강북구,127.0320911144,37.6101518086,숭곡초등학교입구
3065,강북구,127.00694210379999,37.6456469297,강북청소년수련관
3066,강북구,127.006716,37.645765999999995,강북청소년수련관
